fg_id,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,PA,AB,H,HR,R,RBI,SB,IP,W,SV,K,ER,BB,name,w_2026,pt_scale,AVG,ERA,WHIP,role,rp_above_repl,redraft_value,keep_value,roto_points_ft,redraft_value_ft,upside_ft,draft_year,draft_salary,contract,acquisition,salary,keeper_cost,years_controlled,redraft_value_2028,surplus_y2027,surplus_y2028,surplus_y2029,extension_option,surplus_multiyear,surplus_redraft
22310,0.0,0.0,0.0,0.0,0.0,0.5283861296090002,0.07699190745264106,0.5416784262417635,-1.3131260334707628,-1.2571203085187628,-1.4231898786861208,0.0,0.0,46.99999999999999,0.0,0.0,0.0,0.0,44.3,2.0,0.5061112268696957,32.0,26.0,23.0,Chris Rodriguez,0.0,1.4672686230248309,,5.282167042889391,1.580135440180587,PIT,-5.558767663683768,0.0,0.0,-2.0292801908272615,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22304,0.0,0.0,0.0,0.0,0.0,0.6218773261606073,0.07699190745264106,0.6343407809588736,-0.40334253494164535,-0.5372153312691925,0.39265214836128415,0.0,0.0,57.873236426349735,0.0,0.0,0.0,0.0,55.752257444764645,2.35387452967696,0.5061112268696957,37.474087959382906,24.907329798596557,15.43557498982473,Brenan Hanifee,0.32756964457252646,1.1658720736895247,,4.020751418172737,1.314903015161379,PIT,-3.742925636636363,0.0,0.0,0.4655186186514836,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22296,0.0,0.0,0.0,0.0,0.0,0.7925791944135004,0.07699190745264106,0.7786627377225351,-0.9550578273680057,-0.5911471245393208,0.1020288876813501,0.0,0.0,51.0,0.0,0.0,0.0,0.0,52.3,3.0,0.5061112268696957,46.0,27.000000000000004,19.0,Joe Barlow,0.0,1.24282982791587,,4.646271510516253,1.338432122370937,PIT,-4.0335488973162965,0.0,0.0,0.14530087655838697,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22294,0.0,0.0,0.0,0.0,0.0,2.29308833344476,0.0,2.139390314347604,-1.003923173170152,-0.8174195546919124,2.611135919930299,0.0,0.0,136.54109976911548,0.0,0.0,0.0,0.0,141.25,8.679593217716063,0.0,126.38585319727655,63.446363578376264,42.07056624892808,Matthew Liberatore,0.5,1.0619469026548674,,4.042600157206275,1.2645073700392464,PIT,-1.524441865067348,0.0,0.0,2.7848669856065453,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22210,0.0,0.0,0.0,0.0,0.0,1.1326581143990726,0.17616015329574938,1.3261463124949564,0.3706791254079496,0.15648283457053067,3.1621265401682583,0.0,0.0,41.700861432609926,0.0,0.0,0.0,0.0,57.64861730597681,4.2872363634421164,1.1580000322099702,78.34294286791133,20.762855909580637,23.896895020316784,Jeremiah Estrada,0.37555753791257807,1.127520538003624,,3.241460279860904,1.1378895022713018,PIT,-0.9734512448293886,0.0,0.0,3.5621849263021876,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22284,0.0,0.0,0.0,0.0,0.0,1.3209653240225008,0.07699190745264106,1.2357039098640232,-1.9850522530243442,-1.0286268412213124,-0.3800179529064913,0.0,0.0,92.0,0.0,0.0,0.0,0.0,90.0,5.0,0.5061112268696957,73.0,48.99999999999999,29.000000000000004,Matt Sauer,0.0,1.0,,4.8999999999999995,1.3444444444444446,PIT,-4.515595737904138,0.0,0.0,-0.3800179529064913,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22277,0.8986925253608411,0.17052495663432465,0.6907949556657501,0.31058084181027623,-0.362665591709571,0.0,0.0,0.0,0.0,0.0,1.7079276877616207,332.05882352941177,298.0062221108832,69.38772531394098,2.6304572169467906,35.43853007989056,26.75327364191475,6.321226260000939,0.0,0.0,0.0,0.0,0.0,0.0,Nick Allen,0.4117647058823529,1.8069087688219663,0.23283985422332207,,,HIT,-2.427650097236026,0.0,0.0,3.1056174285430274,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22276,0.0,0.0,0.0,0.0,0.0,0.5283861296090002,0.07699190745264106,0.6263156803420391,-1.168776954056388,-1.1891179734642376,-1.1262012101169452,0.0,0.0,31.0,0.0,0.0,0.0,0.0,36.7,2.0,0.5061112268696957,37.0,22.0,29.0,Dylan Coleman,0.0,1.771117166212534,,5.395095367847411,1.6348773841961852,PIT,-5.261778995114592,0.0,0.0,-1.9053816057164688,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22273,0.0,0.0,0.0,0.0,0.0,0.7925791944135004,0.07699190745264106,0.9648646967431413,-1.9383669480784735,-1.6233876859370429,-1.7273188354062337,0.0,0.0,85.0,0.0,0.0,0.0,0.0,81.0,3.0,0.5061112268696957,57.0,45.0,34.0,Owen White,0.0,1.0,,5.0,1.4691358024691359,PIT,-5.86289662040388,0.0,0.0,-1.7273188354062337,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22272,0.989308733469664,0.3446481658662723,0.9660574622661827,0.6708962078908951,-0.04089708911753682,0.0,0.0,0.0,0.0,0.0,2.9300134803754774,376.3114754098361,337.02006929651947,84.8022757066558,5.316419796279404,39.01183810924214,37.41370638254406,13.654695190908123,0.0,0.0,0.0,0.0,0.0,0.0,Raynel Delgado,0.18032786885245902,1.594423872794598,0.25162381541155177,,,HIT,-1.2055643046221696,0.0,0.0,4.67270659871893,4.578247714353756,4.578247714353756,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33794,0.0,0.0,0.0,0.0,0.0,1.1693764131554831,0.0,1.2599234455683632,-1.3308036807496708,-0.7993171633436706,0.29917901463050467,0.0,0.0,76.88799802988652,0.0,0.0,0.0,0.0,82.0701754385965,4.426219189443176,0.0,74.4307845854525,41.514932235739096,31.34914327716808,Trey Gibson,0.38596491228070173,1.827704147071398,,4.552620828758904,1.318836480227044,PIT,-3.8363987703671425,0.0,0.0,0.7339044257904419,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22263,1.0377904499535826,0.9513897628380008,1.246508817641271,0.05706269891319547,-0.6485308836140755,0.0,0.0,0.0,0.0,0.0,2.644220845731974,367.0,329.2249675430055,72.36189464104673,14.675799467599882,40.92363855205791,48.27509410991194,1.1613924050632911,0.0,0.0,0.0,0.0,0.0,0.0,Nolan Gorman,0.5,1.6348773841961852,0.21979467469032207,,,HIT,-1.491356939265673,0.0,0.0,4.351035980060463,2.435340600480916,2.435340600480916,2024.0,4.0,1,free agent price,20.0,20.0,1,1.1312696415447507,-20.0,0.0,0.0,0.0,-20.0,-20.0
22253,0.0,0.0,0.0,0.0,0.0,0.2641930648045001,0.07699190745264106,0.7955901885425902,-1.1777989861100033,-1.1642348673696952,-1.205258692679967,0.0,0.0,46.0,0.0,0.0,0.0,0.0,51.3,1.0,0.5061112268696957,47.0,28.000000000000004,31.000000000000004,Sean Reynolds,0.0,1.267056530214425,,4.912280701754387,1.5009746588693957,PIT,-5.340836477677614,0.0,0.0,-1.4964270519356486,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22239,1.0552634138052261,0.8032700306161723,1.4033246566465618,0.23684388374680412,-0.28111791675874476,0.0,0.0,0.0,0.0,0.0,3.21758406805602,395.0,365.47706664993973,87.8648712498117,12.390957258663596,41.61265747406651,54.348295742155706,4.82046403356542,0.0,0.0,0.0,0.0,0.0,0.0,Jeremiah Jackson,0.5,1.518987341772152,0.24041144921952162,,,HIT,-0.917993716941627,0.0,0.0,4.89737766519979,6.074962672813827,6.074962672813827,,,1,free agent price,20.0,20.0,1,0.823395886760454,-20.0,0.0,0.0,0.0,-20.0,-20.0
22232,1.141163686814031,0.4537898159871187,0.9295542196751942,0.5895960607052786,-0.9158911005648835,0.0,0.0,0.0,0.0,0.0,2.198212682616739,401.0,358.0,75.0,6.999999999999999,45.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Mason McCoy,0.0,1.4962593516209477,0.20949720670391062,,,HIT,-1.937365102380908,0.0,0.0,3.3201606849215723,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22224,0.0,0.0,0.0,0.0,0.0,0.743843306110595,0.07699190745264106,0.7760165229333666,-1.658743358047769,-1.128373940237187,-1.1902655617883533,0.0,0.0,72.27656564289983,0.0,0.0,0.0,0.0,67.37837837837837,2.8155292670571446,0.5061112268696957,45.843673166308456,37.618446084850184,23.31350414696153,Jonathan Heasley,0.05405405405405406,1.0,,5.024846588951108,1.418705408032439,PIT,-5.325843346786,0.0,0.0,-1.1902655617883533,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22217,1.0435951234545064,0.7234583125395795,1.0866780235648335,0.01977480756346071,0.1520351178243523,0.0,0.0,0.0,0.0,0.0,3.0255413849467323,336.7717842323651,301.7854350395923,79.17387116580296,11.159810135361894,41.15253674655868,42.08512857055665,0.4024750275259158,0.0,0.0,0.0,0.0,0.0,0.0,Luis Campusano,0.48132780082987553,1.7816219413025802,0.26235153182729265,,,HIT,-1.1100364000509146,0.0,0.0,5.381187900048364,9.298012382312711,9.298012382312711,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
22288,0.0,0.0,0.0,0.0,0.0,0.6295609023630125,0.17616015329574938,0.9201580746718911,-0.24443783553363896,-0.13725973289783105,1.344181561899183,0.0,0.0,56.97605900523709,0.0,0.0,0.0,0.0,59.84409722222222,2.382957716277982,1.1580000322099702,54.358927664507924,25.548394261307692,15.420594722266308,Mason Englert,0.3923611111111111,1.0861555778614573,,3.8422427444754916,1.2097542963789583,PIT,-2.791396223098464,0.0,0.0,1.461661138640458,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21635,0.9636493355318484,0.6482711656958839,0.9295542196751942,0.049133005058773216,-0.7208847544464337,0.0,0.0,0.0,0.0,0.0,1.8697229715152663,348.0,301.0,64.0,10.0,38.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Maton,0.0,1.7241379310344827,0.21262458471760798,,,HIT,-2.2658548134823806,0.0,0.0,3.2581059391067013,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21623,0.0,0.0,0.0,0.0,0.0,1.0667456193895875,0.17616015329574938,0.9213370970553302,-0.6812621942142674,-0.8774898724646856,0.6054908030617139,0.0,0.0,50.869598243470826,0.0,0.0,0.0,0.0,52.15702479338843,4.037750272434165,1.1580000322099702,54.42857916702726,25.21251138735773,23.052276967834665,Grant Wolfram,0.4214876033057851,1.246236729519886,,4.3505664555272645,1.4172947077432996,PIT,-3.5300869819359333,0.0,0.0,0.7734913477476835,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21620,0.0,0.0,0.0,0.0,0.0,0.5115049160692229,0.07699190745264106,0.7719630372262288,-0.5560206422911564,-0.3988643758571275,0.40557484259980897,0.0,0.0,32.19743317527898,0.0,0.0,0.0,0.0,39.916666666666664,1.9361027377752353,0.5061112268696957,45.60421090171659,19.474765088201174,20.440785426545062,Jake Cousins,0.027777777777777776,1.62839248434238,,4.390969999009868,1.3187027624674084,PIT,-3.730002942397838,0.0,0.0,0.690182851150669,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33795,1.5108231116203377,0.0,0.9118413185924875,0.7785376972745838,-0.27817558233329853,0.0,0.0,0.0,0.0,0.0,2.9230265451541104,453.09929078014187,391.2352367890726,94.43609163874166,0.0,59.57693958237094,35.31401049505186,15.845513547223339,0.0,0.0,0.0,0.0,0.0,0.0,Rikuu Nishida,0.11347517730496454,1.3242130636905787,0.2413793103448276,,,HIT,-1.2125512398435365,0.0,0.0,3.876425184766355,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21614,1.0554491600411309,0.3858570325225043,0.8437717740433616,0.3730649534863774,-0.2717911570515809,0.0,0.0,0.0,0.0,0.0,2.386351763041793,357.5,322.1304929255688,77.05304815704746,5.952093089136669,41.61998208552435,32.67779675743385,7.5929602319279015,0.0,0.0,0.0,0.0,0.0,0.0,Kyle Isbel,0.5,1.6783216783216783,0.23919824372184248,,,HIT,-1.7492260219558537,0.0,0.0,4.017237040553049,0.2116369714183015,0.2116369714183015,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21587,0.6265562472319123,0.28004265563012654,0.7455631116321167,0.08358482193291536,-0.6301825907884075,0.0,0.0,0.0,0.0,0.0,1.1055642456386634,260.05147058823525,222.41423268203027,45.72664813042844,4.319838216612888,24.70726281533951,28.874347994606232,1.7011949876245238,0.0,0.0,0.0,0.0,0.0,0.0,César Salazar,0.08088235294117647,2.0,0.20559227518411807,,,HIT,-3.0300135393589835,0.0,0.0,2.246830842353501,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21584,0.0,0.0,0.0,0.0,0.0,0.6242632860239057,0.17616015329574938,0.7719181848331897,-0.6986691117959868,-0.5755221375611222,0.2981503747957357,0.0,0.0,60.49464309017181,0.0,0.0,0.0,0.0,61.387096774193544,2.3629056519172953,1.1580000322099702,45.601561217867804,29.058880016659675,20.02375510734389,Tristan Beck,0.24731182795698925,1.0588544403573306,,4.260340265185523,1.3116502071061413,PIT,-3.8374274102019115,0.0,0.0,0.31940024243469,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21574,0.0,0.0,0.0,0.0,0.0,0.8702957453413034,0.07699190745264106,0.9984205824120601,-0.3240382225050555,-0.8878826632126807,0.7337873494882684,0.0,0.0,42.93759892048834,0.0,0.0,0.0,0.0,51.13834510595358,3.294165749526061,0.5061112268696957,58.98233543996848,22.545553939402605,29.925154083307376,Brendon Little,0.29364278506559033,1.2710618590673288,,3.9678637436196666,1.424816404457972,PIT,-3.4017904355093784,0.0,0.0,0.9489180178763656,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21573,0.0,0.0,0.0,0.0,0.0,0.0,0.07699190745264106,0.08463725410027556,-0.2659581593327067,-0.20949279577233662,-0.3138217935521267,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5061112268696957,5.0,4.0,4.0,Nolan Kingham,1.0,2.0,,6.0,1.6666666666666667,PIT,-4.449399578549774,0.0,0.0,-0.6223711718861503,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21562,0.8407056700487956,0.424157500858606,0.9101717194671751,0.26138707170763315,-0.010469728149682415,0.0,0.0,0.0,0.0,0.0,2.4259522339325277,269.4585635359116,248.3318562063573,62.82203575432211,6.54290246587315,33.15190939681647,35.24934985746985,5.319989514074303,0.0,0.0,0.0,0.0,0.0,0.0,Romy Gonzalez,0.30939226519337015,2.0,0.25297614536460694,,,HIT,-1.7096255510651193,0.0,0.0,4.851444531808986,5.768965069687592,5.768965069687592,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21558,1.0802185304350342,0.5593700197659817,1.074650819690116,0.2258865545136041,-0.3025440245382505,0.0,0.0,0.0,0.0,0.0,2.6375818998664853,386.0,350.13910154263436,83.61242098253287,8.628642601518893,42.59672335463844,41.619336118298065,4.597450415324631,0.0,0.0,0.0,0.0,0.0,0.0,Matt Vierling,0.5,1.5544041450777202,0.23879772528733662,,,HIT,-1.4979958851311617,0.0,0.0,4.111086062322008,0.8368409058573323,0.8368409058573323,2022.0,1.0,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21922,0.0,0.0,0.0,0.0,0.0,0.7925791944135003,0.07699190745264106,1.049501950843417,-0.8477043804804406,-0.5704804852059049,0.5008881870232129,0.0,0.0,74.0,0.0,0.0,0.0,0.0,73.7,2.9999999999999996,0.5061112268696957,62.0,35.0,21.0,Sauryn Lao,0.0,1.0,,4.274084124830393,1.2890094979647218,PIT,-3.6346895979744342,0.0,0.0,0.5008881870232129,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21547,1.1158044937737193,0.5186169325567072,1.0844799229543933,0.24566502529386608,-0.6433486733617498,0.0,0.0,0.0,0.0,0.0,2.3212177012169355,413.0,375.0,84.0,8.0,44.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Coco Montes,0.0,1.4527845036319613,0.224,,,HIT,-1.8143600837807115,0.0,0.0,3.3923071755325305,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21546,0.0,0.0,0.0,0.0,0.0,0.7548072078459821,0.07699190745264106,1.128290164270526,-1.0413745861394448,-0.43523687466720984,0.4834778187624945,0.0,0.0,80.64892431237546,0.0,0.0,0.0,0.0,78.75342465753425,2.8570288489765274,0.5061112268696957,66.65446417565505,38.29723958878574,18.35322632400633,Justin Hagenman,0.0410958904109589,1.0,,4.376637051631976,1.257115497731061,PIT,-3.6520999662351525,0.0,0.0,0.4834778187624945,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21544,0.0,0.0,0.0,0.0,0.0,0.7627244669112642,0.07699190745264106,0.8498247498875838,-1.1921784093257615,-0.7851981179870374,-0.28783540306130984,0.0,0.0,53.88814140840161,0.0,0.0,0.0,0.0,54.915028901734104,2.886996551085365,0.5061112268696957,50.20394145116867,29.562700688752724,21.981616635887164,Chase Shugart,0.42196531791907516,1.1836468322052989,,4.845018049155078,1.3815845964508444,PIT,-4.423413188058957,0.0,0.0,-0.32284643886551423,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21541,0.0,0.0,0.0,0.0,0.0,0.7925791944135004,0.07699190745264106,0.8125176393626454,-0.8908318722382582,-0.8581393682401816,-0.06688249924965273,0.0,0.0,50.0,0.0,0.0,0.0,0.0,53.3,3.0,0.5061112268696957,48.0,27.000000000000004,25.0,Reiss Knehr,0.0,1.2195121951219512,,4.559099437148219,1.4071294559099439,PIT,-4.2024602842473,0.0,0.0,-0.06267368262121065,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21538,0.8400701538398427,0.41164723019398813,0.8413950975042621,0.052738327955577396,-0.2900850877255414,0.0,0.0,0.0,0.0,0.0,1.8557657217681292,314.5,284.35913883471477,67.17809935678038,6.3499234884542055,33.12684881196495,32.58575225524497,1.0733788395904438,0.0,0.0,0.0,0.0,0.0,0.0,Nick Fortes,0.5,1.9077901430842608,0.23624385568219067,,,HIT,-2.279812063229518,0.0,0.0,3.5579249271479103,0.0,0.0,2023.0,3.0,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21537,0.0,0.0,0.0,0.0,0.0,1.0023690433915593,0.17616015329574938,1.0918597057035466,-0.7977849180381348,-0.7529399065633786,0.7196640777893415,0.0,0.0,79.8796588151302,0.0,0.0,0.0,0.0,81.75,3.794077804931409,1.1580000322099702,64.50231150043842,37.9420685602455,27.30080406462841,Daniel Lynch IV,0.5,1.0,,4.1771084653481285,1.3110759985291573,PIT,-3.4159137072083054,0.0,0.0,0.7196640777893415,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21535,0.8622125633706011,0.32413558284794197,0.7229866153029288,0.19653202023509286,-1.099654473971673,0.0,0.0,0.0,0.0,0.0,1.0062123077848921,342.0,299.0,57.0,5.0,34.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Connor Kaiser,0.0,1.7543859649122806,0.19063545150501673,,,HIT,-3.1293654772127546,0.0,0.0,1.8210375803729884,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21527,0.0,0.0,0.0,0.0,0.0,0.7925791944135004,0.07699190745264106,0.7278803852623699,-0.6163495053392558,-0.5517002096083115,0.429401772180944,0.0,0.0,46.0,0.0,0.0,0.0,0.0,47.7,3.0,0.5061112268696957,43.0,23.0,18.0,James McArthur,0.0,1.3626834381551363,,4.339622641509433,1.341719077568134,PIT,-3.706176012816703,0.0,0.0,0.6060773454625448,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33821,0.0,0.0,0.0,0.0,0.0,0.6689874964560427,0.07699190745264106,0.7083460147188437,-0.34190875120777964,-0.4505229108986652,0.6618937565210827,0.0,0.0,43.1724387321999,0.0,0.0,0.0,0.0,47.10841219768665,2.532191739972758,0.5061112268696957,41.84599454748482,21.033870864309872,18.688443612134947,Philip Abner,0.26393270241850686,1.3797960272410106,,4.01849327853349,1.3131599953897968,PIT,-3.473684028476564,0.0,0.0,0.9282495530583351,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21520,0.0,0.0,0.0,0.0,0.0,0.9768926371335753,1.6636838409423742,1.4669916880160925,-0.5840973220445204,-1.1682782741962419,2.3551925698512797,0.0,0.0,69.48382204668067,0.0,0.0,0.0,0.0,77.56115107913669,3.6976467866651412,10.936332112314087,86.66347364471719,34.86866556008499,38.78506203733633,Hogan Harris,0.49640287769784175,2.0,,4.046071850075719,1.3959164166291034,PIT,-1.7803852151463673,0.0,0.0,4.902107273068832,6.106470400783103,6.106470400783103,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
21513,0.0,0.0,0.0,0.0,0.0,1.3209653240225008,0.07699190745264106,1.3372686147843538,-1.7516673697810345,-2.1556537329518517,-1.1720952564733906,0.0,0.0,93.0,0.0,0.0,0.0,0.0,93.7,5.0,0.5061112268696957,79.0,49.00000000000001,49.00000000000001,Thaddeus Ward,0.0,1.0,,4.706510138740662,1.5154749199573105,PIT,-5.307673041471038,0.0,0.0,-1.1720952564733906,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
